,review,score
143,귀신도 안나오고 무서운장면도 딱히 없는데 소름끼치게 무서움 나에겐 새로운 장르의 공포였다 사람이 어떤거에 무서움을 느끼는지 아주 잘 알고 만든 것 같다위 할만한 영화주인공이 연기를 엄청나게 잘한다이 ,10
144,ㅌㅋ잘 봣다 여주인공 연기 굳,10
145,스릴넘치고 소재가 신선했어요여자 배우 연기 ㄷㄷㄷ,10
146,오우 기대이상인데요 이십여년전 케빈 베이컨의 할로우맨이 돈들인 냄새 풀풀나는 세련된 투명인간 영화였다면 이 영화는 상대적으로 저예산 영화인듯하면서도 긴장감과 몰입감을 계속 끌고나가는 힘 자체,9
147,생각한 것보다 연출이 잘되었네요,9
148,엔딩까지 깔끔한 마무리,10
149,별 생각없이 봤는데 반전도 나름있고 마지막에 카타르시스를 시원하게 풀어준영화ㅋㅋㅋ,10
150,여주가 연기를 너무 잘함,10
151,처음 시작부터 속터져 죽을뻔 ㅡㅡ,8
152,대충 스토리느낌이 예상되었지만 최근 본영화중 진짜 재밌게 본 영화였음,10
153,진짜 감독이 천재인듯함,9
154,독특하고 긴장감 넘치는 영화였어요 인상 깊게 봤습니다,10
155,겟아웃어스 그 이상을 보여주는 인비저블맨,10
156,영화본사람만 평점쓰게해야지 개나소나 다 쓰게하니깐 속고 영화를보게되지 평도좋고 무섭다고해서 믿고봤는데 역시 평은 믿을께못된다무서운건 하나도없고 본영화중에 젤 재미없는듯시간만아까웠다 그리고 무서운 장면은없는데 음향,1
157,이 영화 보다는 할로우맨이 더 재밌는 것 같다,1
158,잠깐 흥미로운 장면은 있지만 전반적으로 지루,1
159,개꿀잼ㅋㅋㅋ꼭보세요,10
160,보고와서 괜히 내 주변을 둘러보게 하는 영화,10
161,재밌게 잘 봤어요새로운 장르의 공포라 신선했음잔인한 장면이 좀 있음,10
162,베댓이 스포질 하고 있네 짜증남,8
163,스릴감은 진짜 짱인데 마지막이 너무 찝찝 두번 생각해도 찝찝,9
164,소재가 특이함 재밌어요,9
165,극장가서 돈내고 보면 용서하기 힘든그래서 난 용서가 않되킬링타임도 않되,3
166,왜이리 평점 높냐  걍 그럼 따분했고 뻔했음 나 무서운거 못보는디 이건 눈도 안가리고 걍 봄 ㅋㅋㅋㅌ현실성도 떨어지고 성인 원 이던데 보지마셈 ㅅㅂ 돈 아까워 연기는 원래 잘하시는 배우라 좋았움,6
167,스포없이 봤어요개연성없는 투명인간인가했는데 스토리반전도 있고 여주가 진짜 엄지척이네요 여배우들이 얼굴만 이쁘게 나오는거 중요시여기는데흑인경찰 팔뚝멋진 근육 감탄,10
168,재밌고 신박하고 긴장감도 넘쳤다,10
169,무서웠다 무서울때마다 주위를 둘러봤다아무도 없다슈트 가지고 싶다,10
170,그냥 최고 관객을 가지고 놉니다 ㅋㅋ,10
171,정말 재미없음 여주도 너무 못생김 그냥 예전에 케빈 베이컨이 주연한 할로우맨 이 있다 그걸 봐라할로우맨이 배 재미있다,1
172,평점 알바인가요 무슨 평점이 이렇게 높음 평점 때문에 영화 보지 마세요 그리고 내 소중한 시간 돌려내세요 개연성도 하나도 없고 물건 가방에 넣고 지퍼 잠갔는데 왜 약통만 떨어지나요 페인트 묻었는데 그 짧은 ,1
173,스토리가허접하고 짜임세는없고 시나리오를꼴리는데로쓰고 엉망으로만들어서 돈벌려는 제작사나 감독은 지구에서꺼져라,1
174,진짜 설정 미쳤음 스토리도 괜찮음 추천하는 작품임,10
175,오늘 이영화 보고 왔습니다 와  투명인간이 한 층 좀 더 현실적으로 다가온 영화입니다다들 연기들도 너무 잘 하시고 스토리 자체도 좋았습니다 역시나 훌륭한 과학기술은 좋은 곳에 인류를 위한 일에 ,10
176,이 영화를 보고 평점 알바가 있다는걸 알게됨 정말 재미없다,1
177,욕이 절로 나오는 영화,1
178,여주 면상이 일단 공포의 서막을 알리며 급 시나리오와 연출력 다피했는데 이걸 못피했네알바들 시급좀 두둑히챙겨줘라 배급사야,1
179,여배우가 매력적이지 않았다 라는 것만 빼면 스토리나 스릴러로 괜찮음 이해하기 쉽고 전개도 빠르고 다만 소름돋을 정도로 무섭지 않다는게 흠,8
180,와 코로나때도 알바들이 바글바글대는구나 ㅋㅋㅋㅋ 점이라고 ㅋㅋㅋ 점줄라고했는데 여주도 못생겨서 점준다 ㅋㅋ,1
181,저런 엄청난걸 발명하고서 겨우 저따위 짓 하는데 써먹다니모자란 놈,6
182,깜짝 깜짝 놀랄때마다 오 바가 절로 나왔음 원래 영화볼때 조용한데 이번만큼 시끄럽게 군 적이 없었던듯 반전도 그렇고 재미있었음,10
183,긴장감 제로 개지루함 배속으로 봐야 그나마 덜 지루스토리를 논하기 전에 성격 급하고 답답한 거 못 참는 사람에겐 비추,4
184,여주의 혈액응고력이 진정한 서프라이즈,7
185,중반까지는 볼만했는데 막판에 말도안되는반전 집어넣으려다가 망친듯사건에 대한 전개도 이상하고 그렇게된이유와설득력 같은게 많이 부족함 평점믿고봤는데 평점 점짜리영화는 절때아님역시 평점주작여주인공 행동하는게 한국판,2
186,간만에 좋은영화 잘봤어요 스릴,10
187,무서워서 입 막고 봤다 열자,10
188,반전도 있고 너무 재밌게 봤습니다,10
189,그냥 보러갔다가 간만에 진짜 잼나게봄스릴 공포감 최고,10
190,오랜만에 신선한 영화를 봤네요 초반엔 뭔 내용인지 하겠지만 어느순간 손에 힘 꽊주고 있는 자신을 알게됩니다ㅋ,10
