,review,score
114,호러팬 재미없음 한명씩 사라지는데 이상해하지도 않고논문으로 쓸정도면 정상이 아닌마을이란건 잘알것같은데개인적으론 그냥 호러 고어물로 가버리지 이도저도아닌듯,2
115,적당히 해야지 참,4
116,또라이감독이 만든 미친영화,2
117,정상적인 사고방식을 가지신분은 보지마세요 정신 피폐해집니다,5
118,이게 재밌다는 사람을 이해할 수없다 스킵없이 끝까지 본 내가 레전드,1
119,감독 포트폴리오를 본 기분이지 좋은 영화를 본것같진 않다 연출도 좋고 감독만의 작품 분위기는 살렸지만 영화 자체는 유전때보다 복선도 얕고 개연성도 떨어졌다 그리고 자궁에 대한 남예술가들의 지겨운 집착은 언제 사라,6
120,북유럽 스타일의 지옥이 궁금하다면,8
121,홍보를 공포영화로 하지 말았어야,1
122,영상미 자체는 좋네요,10
123,개노답영화감독이 뭘말하고싶은건지,1
124,정신병자체험 영화 돈아까움,1
125,년 된 영화 더 워커맨을 봐라 이 영화가 대놓고 베꼈다 그런데 년 영화가 더 낫다 이건 너무 나간 영화,1
126,태어나서 본 최악의 쓰레기 영화아무리 감독이 의도하고 싶은게 있어도 이런 쓰레기 같은 영화는 처음이다꼭 이런 영화 재밌다고 극찬하면 영잘알인줄 아는 애들 있던데 그러지 말기를,1
127,돈주고 역겹고 메스꺼운 영화볼거아니면 보지마세요 내용 너무 뻔하고 음향 카메라 무빙 등을 이용해 소름끼치는 그런걸 원했는데 너무 뻔하고 그냥 한마디로 마약에 중독된 원시 부족이야기를 표현한듯,1
128,관람 전에 어느 정도 마음의 준비가 필요하다 생각 없이 보러 갔다가 멘탈 탈탈 털리고 나왔다 핰ㅋㅋㅋ,6
129,거의 얘넨 마약상이야 별 약들이 다 있네,8
130,소방관씬이 제일 숨막힘 브금 색감 구도 표정 울음소리까지 완벽하게 머리속에서안지워짐 ㄹㅇ트라우마걸릴거같음 나머지는 쏘쏘함,10
131,또라이영화 보고나서도 골이아프다,2
132,솔직후기ㅡ영화매니아인데 참신함도 없음하물며 재미도 없음끝까지 모하나 나오겠지하고 버텼음신선함도없고 기분만 더러움천재감독같은소리하네이런영화로 천재감독이니모니하니까 지금 영화시장이 이지경이지유전은 그래도 볼,2
133,시간돈정신 모든걸 잃어버린 영화,2
134,영화전개는 쓸데 없는 고어함과 역겨움이 함께했다 별반개도 아깝다고 느낀것도 간만이다,1
135,신안으로 여행가지마라 이 영화처럼 된다 다단계하는 친구의 꼬임에 넘어가면 벌어지는 이야기를 잘 담은 영화다 강추 오랜만에 연락온 친구가 교대에서 보자고하면 백프롭니다,10
136,괜히 봤다는 생각밖에 짜증나는 영화,2
137,허허 이거 보고 오신 분들에게 작은 응원 드립니다,1
138,아 정말 기분 드럽다보지마세요,2
139,주인공들과 같이 마약에 취한 느낌,10
140,아항 아항 아항 아항,10
141,유전 보고 감독 신뢰 ,10
142,중병 걸린 감독이 중병  평론가병 걸린관객들을 위해 헌정한 영화 유치하기 짝이 없는 상징들 진부한 스토리역겨운 표현들이 참신한 영상미와 오프닝을 전혀살리지 못한 괴작,1
143,왜 점을 못 주게 돼있지 진짜 최악이다 내 인생 최고로 구역질 나는 영화였다,1
144,공포라지만 다큐에 가까운 오컬트 영화 뻔한 헐리우드식 전개가 아닌 게 색다르지만 그래도 뻔함 이런 영화는 어차피 주인공들이 거의 다 죽을 거라는 걸 알기에 식당하다 굳이 시간 분의 긴 러닝타임이 필요했을까,1
