,review,score
74,무서운영화라면 이런게 무서운 영화죠처음에는 지루해서 당황했는데 후반부로 갈수록 영화관 나오고싶었음올해 최고의 무서운영화나한테 인생 최고의 무서운 영화혼자 보지마세요기절해요,10
75,ㅋㅋ 평점 점 준 사람들 특징  전형적인 갑툭튀로 놀래키는 공포영화인줄 알고 ㅋㅋ,10
76,엄마역 하는 배우분 연기 잘함 아들하고 밥먹다 싸우는 신은 가히 압도당했다,10
77,그냥 보세요 나만 소리 지를 수 없다 재밌는데 더럽게 무서움 분 짜리인데 몰입감이 쩔어서 시간 반인 줄 집에서 혼자 다운 받아서 볼 영화 아닙니다 아 이해 못하면 재미 없을듯 자신이 이해력 딸린다고,10
78,유전은 오컬트라는 장르에 매우 드물게 나올까말까한 명작이다 이래서 네이버 평범은 믿으면 안된다 너무 과소평가됨,8
79,진짜무서웠음 정말 분위기랑 배우들 연기 다 흠잡을때없이 완벽함,10
80,이렇게 깔끔하고 세련된 공포영화는 오랜만임 이해 못했다고 생각했던것과 다르다고 점 주는 건 영화에 대한 예의가 아닌듯,9
81,머리 쾅쾅 박을때 어후 소름,8
82,유명하다는 외국 공포영화는 거의 다 봤는데 개인적으로 이게 갑인듯  다만 고어적인 요소가 꽤 상당하고 트라우마로 남을수 있는 장면들이 다분해서 그런거 못보시는 분들은 조심하시길 개인적으론 청불걸어도 상관없을 정,10
83,네이버 평점이 너무낮길래 기대안하고봤는데 진짜 역대급 공포영화였다 살면서 이렇게 기괴하고 신선한 공포영화는 첨보는듯 깜짝놀래키는 장면으로 무섭게 하는영화랑은 차원이 다른공포,10
84,엄마에 딸까지 연기대박 ㅠㅠ 표정이 다했다,10
85,더할나위 없이 훌륭했다 연출도 연기도 스토리도 다 좋았음,10
86,오컬트라는 장르에서 피어나 극도로 존중받은 이야기,10
87,오늘개봉해서봤는데공포영화매니아로서신선하면서도긴장되는영화였다놀라는요소를잘캐치한감독님에게 감탄했다앞자리 여학생들은 중간에 엄청 놀라던데스포하고싶지만하면재미없으니아역배우들의연기가신의한수였다고말해본다올여름시,10
88,근래 본 공포 영화 중에 최고  세 손가락 안에 드는 명작 ,10
89,한국에서는 흔히 볼수없는 영화네요한국인들 정서에 잘 안맞을수있다고 느끼네요그래도 저는 굉장히 재밌게 봤네요심야영화 최고,10
90,최근 본 영화 중 최고로 무서운,10
91,분만 빨리 끝냈다면,7
92,공포영화 안본 갯수를 세는게 훨 빠를정도로 수많은 공포영화를 봐왔습니다 그중에 정말 인정하는게 엑소시스트과 곡성인데 유전은 정말 온몸이 긴장할 정도로 봤네요 호불호 갈릴 수 있으나 호러 마니아라면 이 영화에,10
93,공룡들이나 볼껄 한 장면이 자꾸 생각나서 밤에 잘때 무서웟다 컨저링이나 무서운 영황는 그래도 무서워도 봣는데 이건 너무 기이하고 무서워서 빨리 영화가 끝낫으면 좋겟다는 생각을 햇다 혼자 보고 아침에 볼 ,10
94,오프닝의 창문에 날라다니는 파리 한마리부터엔딩크레딧의 알파벳이 핏방울처럼 떨어지는것까지어느 한씬한장면도 버릴게없는 명작심지어 학교 수업의 내용도 연관이있음ㄷㄷㄷ괜히 로튼토마토 만점의 영,10
95,와지릴뻔핵무서워요기괴그자체,10
96,오컬트 영화중의 수작임 언제까지 깝툭튀에 열광하겠는가,10
97,이 영화는 점대이므로 평점을 맞추기위해 점을 준다컨저링이나 인시디어스처럼 오컬트를 소재로하지만 깜놀형 영화가아닌 은근하게 조여오는 공포로 관객을 숨못쉬게 만든다,10
98,긴장감있고 신선한 공포영화였어요 평점낮게 주시는분들은 뭐 컨저링 같은것만 공포로 생각하시는건지 ㅋㅋㅋㅋ ㅉㅉ,10
99,간만에 진짜 무서운 영화였어요 여태 봐온 공포영화랑은 다르게 스토리에 공들인 게 느껴졌어요,10
100,왜이리 악평이 많은지무섭고 기괴한건 맞지만 정말 잘만들었고 스토리도 괜찮고 생각을 많이 해보게 하는 영화네요 전 간만에 제대로 무서운 영화 돈 안아깝게 본 것 같아서 만족합니다,10
101,찰리역할의 아역의 마스크는 정말 대박,10
102,근래년안에나온최고의클래식호러무비정말미치도록무섭다,10
103,오컬트 장르의 절정 오컬트 매니아라면 만족할것,9
104,엄마의 연기는 좋을 만 해서 좋았지만 아들의 연기가 더 어려운 역인데 잘 하더라고요 영화 자체는 약간 진을 빼는 패밀리 드라마에 가깝습니다,5
105,초반에 지루한 것 빼고는 긴장감을 잘 이끌고 간다,9
106,호불호가 심하게 갈릴 만한 내용 상당히 난해한것들도 많고,5
107,스크린 뿐만 아니라 플룻도 정말 기과한 영화,8
108,수작이었음 치밀한 구성과 연출 연기 등이 딱히 귀신같은것들이 등장하지 않음에도 공포가 무엇인지 알게해주는영화였음,10
