,review,score
414,왜난 대사가 핌 이거바깨 생각이 안나는거야,3
415,장르가 머지 영화속에서 스크림 가면을 보았음 나름 반전ㅎㅎ,4
416,이게 영화예요 ,1
417,보기 편한 공포영화 마지막 반전이 재밌었고 마지막 액션도 좋았음,9
418,해부학교실보려다가애들이샴보고싶다해서봤음반전굿하지만 끝에는액션해부학보다남,8
419,생각없이보기엔좋은영화,8
420,후하게줄수가없네장르가머니,4
421,첨엔 무서웠는데 중간이후부터 황당스러웠음 제발 보지 말기를,5
422,반전 왜 넣었나 ㅋㅋㅋ그래도 무서웠음,8
423,ㄱ걍볼만했다,7
424,셔터도 재미없었는데 샴도 재미없으면 이건 어쩌라는거냐,1
425,주인공이 한국말할때는 웃었다귀신은 무서웠다하지만 뭔가 부족한,8
426,그냥감히재미없다고하긴좀그렇고ㅋㅋ깜짝깜짝놀래키기만,7
427,반전도있고나름무서운데 끝에가서 스릴러로바뀜ㅡㅡ 귀신존내징그럽게생겼음,8
428,셔터보단 못했지만 어떤 한국 공포보다 낫다,8
429,기대보다 훨씬 더더 재밌었다ㅡ 스토리도 괜찮고 ㅎㅎㅎ 무서운 샴ㅡ,8
430,완죤짱무서웠어요하루종일가리고보고그리고 반전도좋았어요,10
431,깜짝 놀래키는 공포는 좀 그만 만들라식상하다졸다 놀래고졸다 놀래고,5
432,뻔한 결말 허술한 내용 샴 쌍둥이라는 좋은 소재를 잘 살려내지 못한듯,3
433,무섭든데ㅜㅜ 귀신왕무서워 으 무서우ㅠ ㅠㅠㅠ,10
434,처음에어설픈한국말때문에웃긴영화같지만그다음부터는무서워서눈을제대로뜰수가없었다,10
435,솔직히 셔터보단 덜했지만 이만하면 충분하다,8
436,한국공포가 이정도만 됐으면,10
437,셔터 정말 무섭게 봤는데 이번건 영아니다 보지마라 비추천이다,6
438,마지막 반전도있고 잼있음,10
439,이게뭐니뻔한스토리전개어색한귀신쌍둥이에대한 모욕적영화,1
440,별루 안무서웟음 ㄷㄷ,1
441,난꽤재밌엇다,10
442,무섭긴했지만뭔가가 부족한느낌,7
443,셔터의감동이전해진다,10
444,재미있어요ㅋ 반전도 괜찮던데 전 무서워서 울뻔,10
445,셔터가 더 나음 샴은 전혀 상상못한 반전땜에 단순함을 벗어나서 굿,7
446,반전일어나기전엔 최고의 공포영화탄생이라고생각했지만 반전보고 실망,7
447,깜짝 깜짝 놀라고 솔직히 한국 어떤 영화보단 훨씬 괜찮던대,10
448,난 좋았는데,10
449,반전에 놀랬다는,10
450,공포맞냐 웃겼다 돈아깝다,1
451,ㅋㅋ이게왜케 평가가 낮냐 한국영화보다 배는낫고만,10
452,깜짝깜짝놀래는것도잇엇고그렇게이상하진않은것같던데반전도잇고ㅋㅋ,8
453,장난하냐,3
454,머하자는거니 ㅇ ㅣ게공포인지,1
455,엔딩이 쪼끔,8
456,초반부는 긴장감이 많지만 가면갈수록 공포영화같지않다,5
457,샴이라면서 한놈은 말랐고 한놈은 뚱뚱하다 뭐냐,6
458,너무 많이 등장하는 귀신긴장감떨어지는 현실,5
459,말이 필요 없다,3
460,귀신 너무 많이 나와서 오히려 재미 없다,4
461,재밌다 결말도 있고 므이보다 훨씬낫다,6
462,귀 찢어지는줄 알았네 ㅡㅡ 사운드  갈수록 지루함,6
463,영화관에서 보다가 귀신나올때 소리 졸라 질러서 쪽팔렷음ㅠㅠ 여배우미인,9
464,스토리는 정석적이지만 뛰어난 공포효과가 돋보였던 영화 간만에 놀래봤네,9
465,가끔씩 등장하는 귀신이 무서울뿐 보는내내 좀 지루한 영화,5
466,보지마세요,3
467,예고편에 미치지도 않는 영화,2
468,전설의 고향과 거기서 거기 좀비영화라고 했어야 옳았을 듯,2
469,공포영화에치밀한스토리를바라는거 자체가원초적인공포에충실,8
470,반전도 어느정도 예상이 가고 무서운것보다는 깜짝놀래키는데에 주력한 것같은 영화,1
471,뻔하다,1
472,너무 기대하고 본 탓인가 반전도 그렇고 무섭긴 했다,7
473,스토리는 진부하지만 극장에서 정말 간만에 미친듯이 놀래봤다,8
474,공포영화라기보단 한국예찬영화,5
475,영화관에서보면소리로만놀래킴ㅡㅡ아짜증,1
476,너무 반전이 뻔한 영화,6
477,음 전체적으로 괜찮았다,8
478,귀신은무서웠지만내용은별루였다,7
479,우리 아버지는 항상 말씀하신다 형제끼리 사이좋게 지내라고,7
480,니가 샴이면 난 샴 쌍둥이다,1
481,공포로 시작했다 스릴러로 끝나다니 시종일관 놀래키기만 했다,6
482,야무지네,6
483,남잔데 보다가 소리질렀다 아이발 뭐야 라구 조낸 무서워ㄷㄷ,10
484,반전이 뛰어남 영화자체 만이 아닌 분위기도 고려하면 더 좋을 듯,10
485,깜짝깜짝 놀라는거 빼면 공포영화라기보다미저리 ,6
486,소재는 좋았으나 평이한 전개 안무서운 귀신 뻔한 반전 ,5
487,지금까지봣던것중에서 제일무서움 ㅠㅠ,10
488,뭔데이거 어설픈 한국씬 완전 파 셔터믿고 봤는데 완전 실망,5
489,귀신의 일그러지던 얼굴이 아직도 생생함뭐 그럭저럭 볼만했다,7
490,분위기 이쁜 공포영화 근데 놀래키는 게 왠지 정석대로 놀래키는 듯한,7
491,줄거리도그냥죽고죽이는것뿐이고음향이너무커서자다가놀랐다비추,1
492,아베베벡,2
493,괜찮았어요 스토리도 그렇구 음향도 괜찮았구ㅋㅋ,10
494,평점이 높네 이 영화는 무서운게 아니라 놀란다,2
495,귀신분장은 솔직히 허졉근데 스토리는 진짜 좋다,8
496,무서운영화를잘보는매니아들에겐많이무섭진않다그러나나름내용도있고괜찮았다,8
497,많이 무서운 정도는 아니다 출발비디오여행 이런거 보고가면 재미없음,7
498,소리를질르긴했는데귀신때문이아니라음향때문에,6
499,ㅋㅋ 깜짝깜짝 지대 놀랬다 ㅋ,9
500,꺅꺅 소리지르면서 정말,9
501,스크린에 귀신등장했을때공포보고소리지른적태어나서처음이였다,10
502,다시보고 싶다,10
503,야 솔직히 무섭다 후유증일갔다,10
504,핌 베어벡이 머리속에 떠돌더라,6
505,반전도 뻔히보이는데다가 귀신은 또 왜그렇게 웃기던지,1
506,아 진짜 무섭다  ,10
507,무서워서 소리만 들었는데 소리도 무서움 ,7
508,무섭다 그리고 반전도 상당하다 추천하고픈 영화다,9
509,정말 무섭다 역시공포는 체질에두번다시 보지 않으리,10
510,관람하는 여자들 비명소리에 더 놀라는 영화,10
511,무섭게 봐야하는데보면서 웃었다뭐이런별ㅋㅋ,8
512,깔끔한 공포영화  많이 괜찮았어요 ㅋ,10
513,음생각보다 잼있었고 반전 좋았는데 ㅋㅋㅋ,10
514,마지막에 남자 다리 뼈 어긋난게 징그러워서 계속 생각난다ㅠ,10
515,이젠 공포영화 하면 태국이다,10
516,반전좋던데,8
517,소리가쩔어요 반전후에스토리진행급빨라짐 그래도소재는신선,8
518,갑자기 펑펑 놀랍게 해서 놀랬지만 마지막 반전에 재미있었어요,10
519,여자친구 델꼬 가세요,10
520,갑자기 장르가 봐껴버려야,7
521,영화가갑자기스릴러로 변하고 치고박고싸우고하는것만빼면 괜찮아요,6
522,전반부가조금더무섭고재밌었어요 반전도조금놀라웠고 공포영화치고괜찮아요,9
523,소리에깜짝깜짝놀라는정도반전은쫌놀라웠다,7
524,나는 관대하다,10
525,소리가 ㅎㄷㄷ 귀신은 그다지 안무섭궁 반전도 심하진않음 ㅋㅋ,3
526,무섭구 재밌어요 반전도 있구귀신이 영화관에서 봐라 집에서보면 뭐가무서움,9
527,그나마 긴장요소가 있었던,9
528,무서운 영화라 귀신보다는 소리때문에 더 놀람ㅋㅋ,2
529,소재도 괜찮은거 같지만 계속 지루한 귀신이 나와서 별로,8
530,귀신의 등장으로 인해 긴장감이 느슨해지지않는다 하지만 예측가능한 영화,4
531,반전은 예측가능그러나 한국공포영화는 태국꺼 좀 배워라,8
532,지금생각하면 밸로 안무서운데ㅋㅋ그땐 쩔엇다 ㅋㅋㅋ,5
533,기억에전혀남지않는영화ㅋㅋㅋㅋㅋㅋㅋ,3
534,영화관에서봐라  난 맨 앞자리여서 뻔했다 ㅠㅠ,10
535,영화관에서 보면 진짜 큰스크린에 귀신얼굴이 꽉차고 무서움,10
536,이거 영화관에서 봐봐라 쩐다 ㅋㅋ,9
537,뭐지  이 음향효과가 제일 무서운 이 영화는ㅋㅋ,3
538,귀신얼굴만무서웟다스토리는ㄴㄴ,3
539,ㅋㅋ전 보면서 숨도쉴틈이 없었음 ㅋㅋ,10
540,내용도 없고 완전기대이하의 실망스러운 영화,2
541,친구들이 무섭다고 왜 이런거 보자고 했냐고 죽이려 들었음,8
542,기대이하공포영화입니다 공포에대한심리적압박감이전혀없음,1
543,내용도 있구 무서웠음ㅠㅠ,9
544,귀신 분장이 동양판 엑소시스트인줄알았어,2
545,결말이 눈에보인다 진짜재미없다 돈아깝다 ㅜㅜ,1
546,반전은 좋았는데 후회가 막심한영화 므이가낳겠다,1
547,여자들 다 무섭다고 난리네 ㅎㅎ 괜찮습니다 영화 자체는,8
548,솔직히 국산 공포영화보다 훨 낫드만 관람후,8
549,무섭고 내용도 있고 반전도 예상도 못햇던  너무 재밋엇어요,10
550,미안해요안무서웠어요중간도 안되서 반전맞췄어요ㅠㅠ,6
551,처음부터끝까지 긴장시키는영화ㅋㅋㅋ 해부학교실므이샴중에 젤무서운영화,10
552,사람들다놀래켰던영화  끝에약간반전에 나름괜찮앗어요 ,10
553,반전이 있지만 어딘가 부족했던것같았다,6
554,오랫만에 오싹한 공포영화 봤음 ,10
555,재밌다ㅋㅋㅋㅋ 재밌으면된거ㅋㅋㅋㅋㅋ,10
556,코미디영환줄알았음 영화보면서졸린거참느라흐미,1
557,재밌었고 반전도 재밌었고 무섭기도함,7
558,후반 분전 까지는 좋았다 왠 반전,7
559,정신병자영화재미드럽게없다하나도안무서움,1
560,생각보다 볼만한,8
561,소재는 신선했으나 뭔가,4
562,소재가 신선했던 듯반전도 나름,8
563,너무 대충만든 기분이,5
564,각기춤이 난무하던 공포계에 진짜 귀신이 등장했다,10
565,무서웠긴했는데 근데좀아까운건 귀신이 나올만한 상황이 다보인ㄷㅏ는거,7
566,반전이 있는 ㅋㅋ 무서운 장면은 예고편이 전부여서 아쉬웠다,7
567,전설의고향휴,2
568,돈아까웠다기대했는데 너무뻔하고 참급하게 만드셨나,3
569,소재가 신선하지만연기력이아쉬운내용에선신선한영화,7
570,나는 별로 그다지 공포영화는 잼없더라 깜짝 놀라지도 않고 그냥 그저 그래,5
571,무섭고 재미있고 소재가 신선 ,10
572,깨놓고 말해서 전문가들이 호평한 영화단지 연기가 아쉽다던데,7
573,너무 무서웟다 ㅋㅋ ㅜㅜ,9
574,무지 무서웠음 정말 잘봤어요 ㅋㅋㅋ,9
575,약간은 사운드 빨이 있었으나 안무섭지는 않았음 ㅎㅎ 볼만함,8
576,확실히 깜짝깜짝 놀래고 무서웠으나 반전이 공포영화가 아닌 살인극,6
577,니들이눈동자가없는그공포를알더냐 반전있는공포 ㅋㅋ,7
578,무섭다 무지 놀랬네 ㅎ,9
579,무서운것 보다도 깜짝놀라는게 매력인 영화음향효과가 한몫,10
580,계속 깜짝놀래서 엄마야만 했다 ,8
581,봐줄만 했음 앞에 앉은 여자가 소리지르는 바람에 더 무섭게 봤다,8
582,여친이 만족했으므로점 주온 무섭다는 새끼는 뭐냐 존나 비웃으면서 봤는데,10
583,공포영화치곤 별로다 반전이라도 없엇으면 돈아까웟을꺼다,3
584,귀막고보느라나왔더니팔아팠음ㅋㅋ,8
585,샴정말무서웟다괸찮은영화같고반전도죽여준다,10
586,깜놀밖에 없었어 젱장,5
587,생각보다별로다 메신저보단 볼만하다ㅋㅋ 주온만큼 무서운거없나,6
588,놀래키기만 하는 영화,7
589,눈가리고 보면 재미하나도 없지만 뜨고보면 나름 무섭던걸,6
590,괜찮은 반전 괜찮은 스토리,10
591,앞부분코미디 ㅋㅋ 귀신짱마니나옴나름재밋어요,8
592,이 영화를 본 뒤 친구와 사랑에 빠졋어요 ,10
593,완전긴장하고봤는데별거없음내용도그냥그렇고앞뒤는참딱떨어지는,7
594,쓰레기같은 영화 놀라키는거 빼고 없음,1
595,최고,10
596,한국말 웃겨요ㅎ,7
597,왠만한공포영화는 다무서워하는대 이건정말아님반전떄문에그나마점수,6
598,셔터의 명성은 놀래킴이었단 말인가,6
599,전혀 안무섭고갑자기튀어나와서 놀라기만 갈수록재미없어지는,1
600,공포 영화의 레퍼토리는 다 거기서 거기니깐,5
601,셔터무섭게봤는데 셔터만큼 무서워요,7
602,심장약한 사람은 절대 보지말것 놀래서 짜증날정도 그러나 전혀 무섭지않은,4
603,우리나라말나왓으므로 별준다 ㅋㅋ귀신이쏘우에나오는말대가리닮앗어,6
604,귀신이 너무 많이나와서 나중엔 나와도 별로 무섭지 않다,8
605,살다살다 이렇게 재미없고 안 무서운 공표영화 첨 봤다 정말 돈 아깝다,1
606,이정도면 준수한 공포물,8
607,셔터보다 덜하다,7
608,귀신은 왜 항상 징그럽게 나올까,6
609,솔직히 여자친구랑 보고나서 해부학교실이 더잼있다고 햇다,6
610,딱 적당히 무서워요,10
611,그냥깜짝깜짝놀라고 끝반전놀랍지도않고기억에남지않음,4
612,귀신은놀랬다하지만 중요한 영화내용은 그다지 반전이 놀랍지는않았다,7
613,소리로 많이 놀래킨거같아서 점  마지막반전도잇고 스릴짱   ㅋㅋ,9
614,일요일날 친구들이랑 영화보러 가기로 했는데 샴을 볼껀데 왠지 괜찮을듯,10
615,많이무섭긴했다 내용도괜찮았다 그런데 기억에안남는다,7
616,깜짝깜짝 놀랐어요 ㅠ오랜만에 영화관에서 공포영화를 봤는데 볼만했어요 ㅋ,7
617,놀라기는 많이 놀랐는디재미는 그다지,2
618,보면서 여자애랑 포옹 여러번 했으니 만족무서워 죽을라 하던데ㅋㅋ,10
619,조조로 단둘이 봤는데아살떨려,8
620,남자주인공말할때웃겻음ㅋㅋ진짜 내내긴장빨면서봣음 졸무서움 ㅋㅋㅋ,10
621,무서워  디지겠네,10
622,영화관에서공포영화를보는데  진짜무서웠어요  ,10
623,귀신눈깔하ㄹ얀색솔직히 귀신보다 마지막에 사람이더무서움,7
624,역시 요즘 공포영화는 그냥 드라마 공포는 별루,5
625,셔터보다는 약한듯하지만 역시 맘에듭니다,9
626,친구들이랑보는데와볼만햇음ㄷㄷㄷ,10
627,귀신하나는 진짜 무섭게생김 재밌어요,10
628,셔터보고  너무 기대햇나,5
629,무섭지않았어요전혀공포영화를너무잘봐서그런가,5
630,공포 영화는 놀랄라고 보는거다 아그들님아,10
631,존내무서움,10
632,돈아까워요 무섭지도않고,1
633,실망실망대실망돈내고보기 너무아까운 영화ㅠㅠ 비디오나오면 빌려보도록,4
634,백미러귀신 너무 웃겨죽을뻔ㅋㅋㅋ 하지만 무섭고재밌었던 영화 ㅎㅎ,10
635,걍 오싹한 비쥬얼에 한표,5
636,셔터의 성공에 안일해진 두번째 작품,4
637,쓰레기는 사라지질 않네,1
638,꾸벅꾸벅 졸다가 물속에서 손나올때 시끄럽게울린 사운드때문에 깜짝놀랫다,5
639,핌 깜짝생일파티해주려고 불꺼지게한다음 펑 나타났을때 소리질렀다ㅋㅋ,10
640,올해 본 공포영화중 최고,10
641,초반분에쾅소리에 놀라고 반전지루함에 하품 삼백번은 했어요,7
642,효과음이 너무 시끄럽고 후반엔 황당함 ㅡㅡ,3
643,놀래기만 놀래고 지루함 실망,6
644,무섭다 무슨 말이 필요 한가 후반에 김새는거 빼고 무섭다,9
645,무섭고 재밌더만 재밌게 봤음 보고 그날밤에 잠못잠 ㅡㅡ,10
646,마지막 반전 완전 스릴 넘침,10
647,놀래는거 빼곤 별루 반전도 약함,6
648,스릴러에가까운공포영화 내용도 괜찮은거 같고,8
649,아나님둘 왜이러시나 진짜 재밋게봣구만ㅋㅋ 엑소시스트보는줄 알앗당,10
650,전설의 고향과 반전이 판박이인 영화ㅋㅋ 그래도 공포감은 굿,8
651,깜짝깜짝놀래키는 장면은 다소 많으나셔터에는 한참 못미치는듯,3
652,아놔 하품만나와 영화다 진짜  내돈주고 안봤는데도 아깝다 아놔,1
653,정말 핌나오는거 뻔하고  결말뻔하고,1
654,반전이 이렇게 뻔한 영화는 또 처음이네,1
655,누가 공포영화를 내용으로보니 나 친구랑 손에 땀띠날뻔햇어 꼭봐,10
656,깜짝놀랬음ㅋㅋ 돈아까운건모르겠꿍 그럭저럭 볼만해요샴,8
657,깜짝 계속 놀램,8
658,원래 겁이 많기는 하지만 이 영화보다가 의자에서 점프잔인하지 않아 좋아요,8
659,깜짝 놀랍기만 하지 정작 귀신이 안무서우면 어떡하나,5
660,돈아까워,1
661,그럭저럭 볼만했네요ㅎ 깜짝깜짝 놀래는 장면들이 꽤,8
662,리뷰쓰기도 시간아까운영화 공포물인가 스릴러가 낫겠네,2
663,한국영화보다는괜찮던데요나름재밋게봤는데후회는없을듯,8
664,완전 재미없음 귀신 몇번 나올떄만 놀라고 끝,4
665,괜찮은 영화,10
666,딱 순간순간만 긴장타는 영화ㅡㅡ보구난후에는 안무섭고 다잊어버림,6
667,심장마비 일어나는 줄 알았다,10
668,지루함,5
669,언제쯤 공포장면이 연출될지 너무도 잘 예고하는 착한영화 지겨움,4
670,안무서워서 나도 모르게 잠들었다 다른 잔인하고 무서운것도 별로,10
671,보다 무서워서 보기싫었음 ㅋㅋ,10
672,기대이하 그래도 사운드는 무서움 한국말 대사 왜케 웃긴지ㅋㅋㅋ,6
673,재미있었고 무서웠긴하지만 사운드로만 놀란것 같다,9
674,스토리는 예상가고 무서운건 장면정도ㅋㅋㅋ,6
675,넘넘 재밌었음,10
676,엉성한 스토리에 여기저기 짜집기한 느낌 깜짝놀래기에만 매진 ,4
677,죵나 무섭구만 ㅋ 한국말때메 코미디도 있고 ㅎ 죵나 깜짝 놀람,8
678,심야영화극장에 단 네사람만너무 텅비어서 죽는줄영화보다 분위기가,8
679,무섭기만하구만 ㅡㅡ안무섭다는사람들은 대부분남자겠지,9
680,이거 개 무서워서 토했음 글구 여자 넘 예쁘당,10
681,무섭다길래 봤는데 안무서웠다,5
682,생각지 못한 반전은 좋았다귀신은 스크림 패러디인가 놀람과 폭소,5
683,코믹뷁,1
684,깜짝깜짝이 좀 짧다무섭긴해요 ㅋㅋ,7
685,한국말하는거웃겼음ㅋㅋㅋ그닥비추,5
686,애인이랑 보면 정말 후회없는 영화 ㅋㅋㅋ 손잡고 봐야함,10
687,여친이랑 보기 정말좋음 ㅋㅋㅋㅋ,10
688,전설의고향과똑같은반전이므로점하지만귀신과사운드는엄청무서웠다,8
689,셔터감독 실망몇번 놀래키기만 하고,6
690,초반에웃겨서웃었던사운드때문에놀래고,6
691,조조로봐서 그런지 무섭게 본 영화,10
692,이영화보면서 더 가까워지고 고백에 성공했다 고맙다,9
693,아쉬운반전뒤에 결말이아쉽다,7
694,충분히 예상가능한 반전 그러나 사운드와 놀래킴은 최고,7
695,셔터 생각에 무척이나 기대했는데거기에 별로 부응을 못했던 것 같음,7
696,귀가깜짝깜짝놀라는영화였음 뒤에서우는사람도있덩데 ㅋㅋㅋㅋ,7
697,반전 예상은 했지만 무서워요 ㅋㅋ,9
698,뻔한 반전이지만 공포 영화 볼려면 이거 봐라,6
699,반전은 이미 눈치챘지만 그래도 잘만들어진 공포영화,8
700,안무섭다,4
701,너무 무서워서 소리엄청지름 최고최고 마지막이 좀 어설프긴했지만,10
702,무섭다 ㅠㅠ,10
703,소리끝내주고 귀신얼굴압권ㄷㄷㄷ,9
704,진짜지루하다,3
705,무서워서눈감고있었는데도 소리때매깜짝깜짝놀랬다 완전소리빨,5
706,셔터에 이어 기절할뻔했어요 좋아요,9
707,반전은 쉽게 예상할수 있었는데귀신이 너무 무섭다,7
708,셔터도 완전 무서웠는데  이것도 완전 무서워 ㅠㅠ쩔어 ㄷㄷㄷ,10
709,셔터와 맞먹었다 사람놀라게 하는공포로는 최고인듯,10
710,내용보다 공포에중심을둔영화ㅋㅋ무섭긴엄청무서움ㄷㄷ,9
711,장화홍련이 생각났음,7
712,놀이공원 귀신의 집같은깜짝깜짝 내용은 없음,5
713,친구랑좌석위에서쪼그려앉아서 소리지르면서본영화 반전은솔직히쫌당황 ,9
714,내게 공포를 준 영화 충분히 무섭고 마지막으로 갈수록 공포감 극대화,8
715,이정도면 훌륭히 무섭다,10
716,역시 셔터와 쌍벽을 이룰만하군 최근 본 것중에는 젤 나음,9
717,핌씨 엑소시스트 소녀 닮았네ㅋㅋ 한국말 쩐다ㅎㅎ,7
718,보지마라인데집혼자못가화장실도무서워서못간다무섭다자살하고싶다,10
719,쌉치냐,1
720,정말 무서워요,10
721,내용진짜   근데 귀신얼굴 드러운건 인정 ,7
722,돈이 아주 많이 아깝다,1
723,고스트 호러 영화에서 스릴러로 갑자기 탈바꿈 전설의 고향 탄,6
724,영화는살짝징그럽기만했는데 영화관에서 안무서운데 소리지르는애 때문에 준다,7
725,돈이 살짝 아깝다 한국말은 진짜 개그였음ㅋㅋㅋㅋㅋㅋ,5
726,깜짝 놀라는거 몇번 빼고는 돈이 조금 아깝네요,5
727,돈아까워,5
728,흠싸운드만 짱,3
729,한국말어쩔껀데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8
730,음 주변음악이 더 놀래고 무섭게 만든거 같음 괜찮았음ㅋ,7
731,한국말에 피식,7
732,소리때문에 놀라는정도 공포스런 분위기는 별로였던,5
733,반전은 좀뻔했지만 엄청무섭긴해요 순간순간 놀래키는건최고ㅋㅋ,8
734,소리가짱이였음반전이있을줄이야ㅋㅋ무서웡ㅋㅋ,8
735,넘 무서웟더여,10
736,공포영화일본한국고루섭렵했지만나름찮았는데관객들놀래켜주면성공한거아닌가 ,9
737,지루할줄 알았는데 너무 재밌게 봣음태국영화다시봐야겟음,9
738,나름무섭고재밌었어요반전도나름나름깔쌈했고ㅎㅎㅎ스크림귀신압박이었슴니다,9
739,무서웠음ㅠㅜ 하지만 정말루 재미있었어요,9
740,진짜 ㅋㅋ 무서움에는 이길수없다 놀라는장면들이 스크림최고엿다,10
741,여주인공 몸매가 샴샴함,10
742,공포영화중 괜찮았던영화,8
743,무서워서 소리 질러따 ㅜㅜ,10
744,마지막이 살짝 아쉽긴 하지만 무서우니 추천 어설픈 한국말이 재밌다,9
745,이영화에서 압권은 어설픈 한국말,2
746,깜짝깜짝 놀라는 장면과 반전은 나름 괜찮았어요,7
747,극장의 빵빵한 사운드아래봐서 그런지 엄청무섭덴데 덜덜덜,10
748,아 졸라 하나도 안 무섭고 짜증남 내 인생 주온이후최악의영화,1
749,진짜 무섭던데ㅠ,10
750,놀라게 하는 건 좋았으나 반전이 쉽게 예상되었음,7
751,어제 봤는데 밤에 무서워서 잠을 못 잤어요,8
752,죽을뻔했어요 소리땜에 더 놀라고 친구랑 팔짱끼고 참별짓을 다했죠,10
753,스토리도 나름 괜찮고 반전에선 신선했지만 끝마무리가 약간 아쉬운 느낌,8
754,잘 만들었는데 놀래 키기만하고 ㅅㅂ화나,7
755,솔직히 귀신등장때 놀란 건 한번 뿐 앞이야기를 예상하기 쉬웠다는,8
756,난왜 하나도안무서웠지 식상한공포 귀신얼굴은 왜그러니 난도질당햇니,2
757,사운드는진짜짱이었는데 내용 뭐  ㅜ,5
758,깜짝감짝놀래긴하지만 허무하고지루하다,4
759,셔터가 훨낫다,2
760,샴이 아니라 썅,3
761,난 잼잇었는대 여자친구는 무섭다구 중간에 나가자구함 ,9
762,정말 내가 로그인하면서 이런거 안썼지만 정말이런 삼류 아니 사류다,1
763,영화보고 왠만해선 이런얘기 안하는데후지네요만이,1
764,중간중간 귀신한번씩 나오고 지루 호러싸이코드라마,3
765,초공감호러물이 갑자기 액션스릴러살인극으로젠장,1
766,공포물이 갑자기 스릴러물로무섭기보다는 중간중간깜짝놀라기만,3
767,귀신이 쉬지않고 나와요ㅋㅋㅋㅋㅋ친구랑같이눈가리고ㅋㅋㅋㅋ무서움,9
768,초반에 결말 예상이 가능 형식은 장화홍련 귀신은 엑소시스트,5
769,영화시작하자 친구에게 문자가왔다 핌이 플로이다 영화 끝,6
770,반전짱 ㅜㅜ 오랜만에 진짜 스트레스 풀었음,10
771,갑자기 태국 공포가 뜬다,10
772,돈쓰고 싶지만 돈 쓸곳 없는 분들 강추,1
773,기본이 충실했다 하지만 너무 충실했나,7
774,한국인이지만 한국영화를 잘 안봅니다만 태국 샴 괜찮더군요,8
775,한국일본 공포영화보다는 이걸 보길 추천,8
776,아 졸라 재미없어 졸라 돈아까워 소리한번 안질럿네,1
777,내용이 너무 없다는 생각이 드네요 조금 무엇인가가 부족한 느낌,6
778, 원이 아깝지 않았다 재밌었음,9
779,사운드에 한번놀라고 반전에 두번놀란다 대중적이면서도 구성도 좋다,8
780,엄청 무섭진 않았지만 저도 사운드에 놀랬어요,6
781,중간 피아노 귀신 나올때 절때 방심하지말것 갑자기나옴,10
782,과정은 매우 훌륭함 그러나 반전은 솔직히 예상 했지만 재미가 끝내줌,10
783,사운드때문에 놀랫당 ㅋㅋ 귀신 쉬지않고 나온다 ㅋㅋ,7
784,반전그리고 깜짝깜짝놀랐음,9
785,정말재밌었당ㅎㅎ,10
786,가다가확나오는무서운장면이재밌었다,10
787,반전도있고 재밌었다 ㅋㅋ,10
788,심령물에서사이코스릴러로탈바꿈이라니반전과내용은뻔한데사운드가한몫하네,6
789,나름 재밌었다 ㅋ,10
790,나는 관대하다,10
791,별로다,1
792,아진짜 어이 상실,2
793,진짜재미있었음 반전도있고 ㅋㅋ 좋아하는여자애랑봐서그런가ㅋㅋㅋ,10
794,재미없지도 않고 재밌지도 않은 무난한 공포,7
795,존내 깜짝깜짝 뒤에 앉은 여성분 말하는게 존내 귀여웠음ㅋㅋㅋ,10
796,밑에분 공감 침대에서숨소리 긴장감 최고조ㅠㅠ,10
797,귀신이 쉬지않고 계속나온다는것ㅣㅋㅋㅋㅋ,10
798,본것중에제일무섭근데 소리가 너무커서 뭐 던지는데도 놀랬 ,8
799,귀신나오는거 좋아하는사람이 좋아할 영화 반전도 그닥 새롭지도 않았고,1
800,텍사스 다음으로 가장무서웠던 영화  강추 싸운드빵빵,10
801,마지막스토리로인해마지막느낌이그랬지만중간부분부분은소리지를만해요ㅋㅋ,5
802,어거지 영화,3
803,나쁘지 않은 영화,7
804,소리지르면서봤음이번공포영화중쵝오,10
805,초반엔 지루한데 엄청 무서웠음 내가 순진해서 그런가 공포영화보려면 이거 강추,8
806,ㅠ 귀신최고,10
807,어떻게 보면 볼만하고 재미없는거같고,5
808,재밌었음 내용 탄탄하고 반전괜찮은데 어설픈 한국어,9
809,공포영화보다 그냥 영화로 만들었다면 더 괜찮았을텐데,7
810,아 진짜 무서워 죽는줄알았다 ㅋㅋㅋ 최고 ㅋㅋ,10
811,재미있을것 같고 보통 공포영화보다 재미있을듯,7
812,셔터보다 재미없음 귀신생긴건 정말 진상 ,5
813,반전이라고 있는것도 뻔했고ㅡㅜ 진짜 비추비추비추,2
814,내용도 괜찮았고귀신 정말 무섭게 생겼다,9
815,정말 딱 반전이 있기전까지 엄청 무서운 영화,5
816,귀신 분장이너무 섬뜻소재도독특 늘쌍 지루한 공포물이 아니라 추천,10
817,보는내내 중간에 나오고싶어 죽는줄 알았음  ,1
818,극장에서 보면정말무서움놀래키는거엄청많아요아넘무섭다참고로전남자,10
819,영화 쫌 분정도 보다보면 금방 반전 알게된다 뻔해짜증난다잼없어,1
820,보는 내내 긴장하게 했던 내용은 별로,7
821,처음에 한두번 나타날빼 빼곤 별루 반전은 있었지만,3
822,반전에서 소름끼치고 무서워죽는줄알았다영화관람내내 숨막혔다,10
823,반전도 있고 생각보다 괜찮았던 귀신영화 ,9
824,그놈의 한국말로 말만안했으면 ,1
